,STATE/UT,YEAR,Pupose,Total No. of cases reported,Male upto 10 years,Female upto 10 years,Male 10-15 years,Female 10-15 years,Male 15-18 years,Female 15-18 years,Male 18-30 years,Female 18-30 years,Male 30-50 years,Female 30-50 years,Male above 50 years,Female above 50 years,Total Male,Total Female,Grand Total,DG/ ADG,IG,DIG,SSP/SP/ Ad.SP,ASP/ DySP,Insepctor,Sub Inspector,Asst. Sub Inspector,Head Constable,Below HC above Constable,Constables,TOTAL
5743,Tripura,2009,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5744,Tripura,2009,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5745,Tripura,2009,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5746,Tripura,2009,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5747,Tripura,2009,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5748,Tripura,2009,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5749,Tripura,2009,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5750,Tripura,2009,For marriage,92.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,71.0,0.0,7.0,0.0,0.0,0.0,92.0,92.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5751,Tripura,2009,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5752,Tripura,2009,Others,29.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,29.0,0.0,29.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5753,Tripura,2009,Total,121.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,71.0,8.0,7.0,0.0,0.0,29.0,92.0,121.0,3.0,7.0,7.0,59.0,181.0,265.0,754.0,555.0,2013.0,1868.0,17030.0,22742.0
5754,Tripura,2010,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5755,Tripura,2010,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5756,Tripura,2010,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5757,Tripura,2010,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5758,Tripura,2010,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5759,Tripura,2010,For Ransom,7.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,1.0,0.0,22.0,0.0,22.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5760,Tripura,2010,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5761,Tripura,2010,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5762,Tripura,2010,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5763,Tripura,2010,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5764,Tripura,2010,For marriage,74.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,48.0,0.0,13.0,0.0,0.0,0.0,74.0,74.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5765,Tripura,2010,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5766,Tripura,2010,Others,33.0,1.0,0.0,1.0,3.0,0.0,3.0,6.0,9.0,6.0,5.0,0.0,0.0,14.0,20.0,34.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5767,Tripura,2010,Total,114.0,1.0,0.0,2.0,8.0,0.0,11.0,17.0,57.0,15.0,18.0,1.0,0.0,36.0,94.0,130.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5768,Tripura,2011,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5769,Tripura,2011,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5770,Tripura,2011,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5771,Tripura,2011,For Illicit intercourse,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5772,Tripura,2011,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5773,Tripura,2011,For Ransom,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,3.0,0.0,21.0,0.0,21.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5774,Tripura,2011,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5775,Tripura,2011,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5776,Tripura,2011,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5777,Tripura,2011,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5778,Tripura,2011,For marriage,95.0,0.0,3.0,0.0,34.0,0.0,34.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5779,Tripura,2011,For unlawaful activity,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5780,Tripura,2011,Others,28.0,10.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,22.0,6.0,28.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5781,Tripura,2011,Total,154.0,10.0,18.0,0.0,41.0,0.0,36.0,15.0,25.0,15.0,0.0,3.0,0.0,43.0,120.0,163.0,3.0,7.0,7.0,35.0,193.0,391.0,979.0,555.0,2343.0,1915.0,17831.0,24259.0
5782,Tripura,2012,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5783,Tripura,2012,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5784,Tripura,2012,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5785,Tripura,2012,For Illicit intercourse,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5786,Tripura,2012,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5787,Tripura,2012,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5788,Tripura,2012,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5789,Tripura,2012,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5790,Tripura,2012,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5791,Tripura,2012,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5792,Tripura,2012,For marriage,110.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,75.0,0.0,6.0,0.0,0.0,0.0,110.0,110.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5793,Tripura,2012,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5794,Tripura,2012,Others,25.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,29.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5795,Tripura,2012,Total,139.0,0.0,0.0,0.0,4.0,6.0,25.0,19.0,77.0,4.0,8.0,0.0,0.0,29.0,114.0,143.0,4.0,6.0,8.0,44.0,115.0,208.0,1108.0,870.0,2564.0,2739.0,15806.0,23472.0
5796,Tripura,2013,For Adoption,8.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5797,Tripura,2013,For Begging,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5798,Tripura,2013,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5799,Tripura,2013,For Illicit intercourse,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5800,Tripura,2013,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5801,Tripura,2013,For Ransom,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,7.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5802,Tripura,2013,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5803,Tripura,2013,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5804,Tripura,2013,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5805,Tripura,2013,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5806,Tripura,2013,For marriage,104.0,0.0,0.0,0.0,23.0,0.0,70.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,113.0,113.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5807,Tripura,2013,For unlawaful activity,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5808,Tripura,2013,Others,24.0,0.0,1.0,1.0,1.0,2.0,3.0,9.0,1.0,5.0,0.0,1.0,0.0,18.0,6.0,24.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5809,Tripura,2013,Total,144.0,1.0,4.0,1.0,29.0,6.0,76.0,12.0,21.0,7.0,3.0,2.0,0.0,29.0,133.0,162.0,2.0,6.0,2.0,58.0,178.0,263.0,988.0,551.0,4959.0,2739.0,13873.0,23619.0
5810,Uttar Pradesh,2001,For Adoption,6.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5811,Uttar Pradesh,2001,For Begging,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5812,Uttar Pradesh,2001,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5813,Uttar Pradesh,2001,For Illicit intercourse,931.0,0.0,0.0,0.0,85.0,0.0,229.0,0.0,498.0,0.0,109.0,0.0,4.0,0.0,925.0,925.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5814,Uttar Pradesh,2001,For Prostitution,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5815,Uttar Pradesh,2001,For Ransom,323.0,12.0,1.0,52.0,1.0,28.0,3.0,173.0,18.0,85.0,6.0,3.0,0.0,353.0,29.0,382.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5816,Uttar Pradesh,2001,For Revenge,411.0,0.0,2.0,9.0,2.0,58.0,5.0,206.0,15.0,104.0,3.0,8.0,0.0,385.0,27.0,412.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5817,Uttar Pradesh,2001,For Sale,20.0,1.0,0.0,0.0,4.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,15.0,20.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5818,Uttar Pradesh,2001,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5819,Uttar Pradesh,2001,For Slavery,58.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,58.0,0.0,58.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5820,Uttar Pradesh,2001,For marriage,1647.0,0.0,0.0,0.0,89.0,0.0,425.0,0.0,901.0,0.0,229.0,0.0,3.0,0.0,1647.0,1647.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5821,Uttar Pradesh,2001,For unlawaful activity,35.0,0.0,0.0,2.0,0.0,8.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,29.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5822,Uttar Pradesh,2001,Others,883.0,2.0,5.0,25.0,17.0,62.0,56.0,289.0,148.0,174.0,45.0,28.0,6.0,580.0,277.0,857.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5823,Uttar Pradesh,2001,Total,4330.0,18.0,8.0,90.0,199.0,166.0,732.0,714.0,1588.0,393.0,392.0,39.0,13.0,1420.0,2932.0,4352.0,25.0,61.0,54.0,243.0,1002.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156233.0
5824,Uttar Pradesh,2002,For Adoption,8.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,8.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5825,Uttar Pradesh,2002,For Begging,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5826,Uttar Pradesh,2002,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5827,Uttar Pradesh,2002,For Illicit intercourse,685.0,0.0,0.0,6.0,49.0,14.0,50.0,9.0,391.0,0.0,166.0,0.0,0.0,29.0,656.0,685.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5828,Uttar Pradesh,2002,For Prostitution,35.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,12.0,0.0,2.0,0.0,0.0,5.0,30.0,35.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5829,Uttar Pradesh,2002,For Ransom,165.0,9.0,0.0,32.0,3.0,35.0,1.0,48.0,6.0,24.0,0.0,7.0,0.0,155.0,10.0,165.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5830,Uttar Pradesh,2002,For Revenge,463.0,0.0,1.0,17.0,3.0,28.0,0.0,260.0,15.0,128.0,6.0,5.0,0.0,438.0,25.0,463.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5831,Uttar Pradesh,2002,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5832,Uttar Pradesh,2002,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5833,Uttar Pradesh,2002,For Slavery,17.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,2.0,0.0,0.0,0.0,13.0,4.0,17.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5834,Uttar Pradesh,2002,For marriage,1180.0,0.0,0.0,0.0,55.0,17.0,60.0,71.0,812.0,0.0,161.0,0.0,4.0,88.0,1092.0,1180.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5835,Uttar Pradesh,2002,For unlawaful activity,7.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5836,Uttar Pradesh,2002,Others,869.0,2.0,1.0,17.0,27.0,48.0,45.0,245.0,128.0,236.0,88.0,32.0,0.0,580.0,289.0,869.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5837,Uttar Pradesh,2002,Total,3430.0,11.0,2.0,73.0,138.0,150.0,176.0,653.0,1365.0,391.0,423.0,44.0,4.0,1322.0,2108.0,3430.0,25.0,61.0,54.0,246.0,1006.0,1289.0,12016.0,0.0,21864.0,0.0,119679.0,156240.0
5838,Uttar Pradesh,2003,For Adoption,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,8.0,25.0,54.0,54.0,252.0,1005.0,1338.0,12357.0,0.0,23596.0,0.0,118019.0,156700.0
5839,Uttar Pradesh,2003,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,54.0,54.0,252.0,1005.0,1338.0,12357.0,0.0,23596.0,0.0,118019.0,156700.0
5840,Uttar Pradesh,2003,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,54.0,54.0,252.0,1005.0,1338.0,12357.0,0.0,23596.0,0.0,118019.0,156700.0
5841,Uttar Pradesh,2003,For Illicit intercourse,498.0,0.0,0.0,0.0,51.0,0.0,128.0,0.0,248.0,0.0,63.0,0.0,8.0,0.0,498.0,498.0,25.0,54.0,54.0,252.0,1005.0,1338.0,12357.0,0.0,23596.0,0.0,118019.0,156700.0
5842,Uttar Pradesh,2003,For Prostitution,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,25.0,54.0,54.0,252.0,1005.0,1338.0,12357.0,0.0,23596.0,0.0,118019.0,156700.0
5843,Uttar Pradesh,2003,For Ransom,169.0,9.0,2.0,24.0,0.0,20.0,3.0,86.0,0.0,22.0,0.0,3.0,0.0,164.0,5.0,169.0,25.0,54.0,54.0,252.0,1005.0,1338.0,12357.0,0.0,23596.0,0.0,118019.0,156700.0
